timestamp, utilization.gpu [%], pstate, temperature.gpu, clocks.current.sm [MHz], power.draw [W], power.draw.instant [W]
2023/07/30 17:22:18.022, 100, P0, 59, 1410, 215.62, 215.62
2023/07/30 17:22:18.033, 100, P0, 59, 1410, 215.62, 215.62
2023/07/30 17:22:18.046, 100, P0, 59, 1410, 215.51, 215.51
2023/07/30 17:22:18.059, 100, P0, 59, 1410, 215.51, 215.51
2023/07/30 17:22:18.071, 100, P0, 59, 1410, 215.51, 215.51
2023/07/30 17:22:18.086, 100, P0, 59, 1410, 215.51, 215.51
2023/07/30 17:22:18.098, 100, P0, 59, 1410, 215.51, 215.51
2023/07/30 17:22:18.110, 100, P0, 59, 1410, 215.51, 215.51
2023/07/30 17:22:18.124, 100, P0, 59, 1410, 215.51, 215.51
2023/07/30 17:22:18.136, 100, P0, 59, 1410, 215.51, 215.51
2023/07/30 17:22:18.148, 100, P0, 59, 1410, 216.04, 216.04
2023/07/30 17:22:18.160, 100, P0, 59, 1410, 216.04, 216.04
2023/07/30 17:22:18.172, 100, P0, 59, 1410, 216.04, 216.04
2023/07/30 17:22:18.186, 100, P0, 59, 1410, 216.04, 216.04
2023/07/30 17:22:18.198, 100, P0, 59, 1410, 216.04, 216.04
2023/07/30 17:22:18.210, 100, P0, 59, 1410, 216.04, 216.04
2023/07/30 17:22:18.224, 100, P0, 59, 1410, 216.04, 216.04
2023/07/30 17:22:18.236, 100, P0, 59, 1410, 216.04, 216.04
2023/07/30 17:22:18.248, 100, P0, 59, 1410, 215.92, 215.92
2023/07/30 17:22:18.261, 100, P0, 59, 1410, 215.92, 215.92
2023/07/30 17:22:18.273, 100, P0, 59, 1410, 215.92, 215.92
2023/07/30 17:22:18.288, 100, P0, 59, 1410, 215.92, 215.92
2023/07/30 17:22:18.300, 100, P0, 59, 1410, 215.92, 215.92
2023/07/30 17:22:18.312, 100, P0, 59, 1410, 215.92, 215.92
2023/07/30 17:22:18.326, 100, P0, 59, 1410, 215.92, 215.92
2023/07/30 17:22:18.338, 100, P0, 59, 1410, 215.92, 215.92
2023/07/30 17:22:18.350, 100, P0, 59, 1410, 215.52, 215.52
2023/07/30 17:22:18.362, 100, P0, 59, 1410, 215.52, 215.52
2023/07/30 17:22:18.374, 100, P0, 59, 1410, 215.52, 215.52
2023/07/30 17:22:18.389, 100, P0, 59, 1410, 215.52, 215.52
2023/07/30 17:22:18.400, 100, P0, 59, 1410, 215.52, 215.52
2023/07/30 17:22:18.412, 100, P0, 59, 1410, 215.52, 215.52
2023/07/30 17:22:18.426, 100, P0, 59, 1410, 215.52, 215.52
2023/07/30 17:22:18.438, 100, P0, 59, 1410, 215.52, 215.52
2023/07/30 17:22:18.450, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.464, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.475, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.490, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.502, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.514, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.529, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.541, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.553, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.565, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.577, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.591, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.603, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.615, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.629, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.641, 100, P0, 59, 1410, 216.11, 216.11
2023/07/30 17:22:18.653, 100, P0, 59, 1410, 216.31, 216.31
2023/07/30 17:22:18.666, 100, P0, 59, 1410, 216.31, 216.31
