timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2023/05/05 01:31:02.116, 208.65, 100, 0
2023/05/05 01:31:02.120, 208.65, 100, 0
2023/05/05 01:31:02.125, 208.65, 100, 0
2023/05/05 01:31:02.130, 208.65, 100, 0
2023/05/05 01:31:02.136, 208.65, 100, 0
2023/05/05 01:31:02.141, 208.65, 100, 0
2023/05/05 01:31:02.146, 208.65, 100, 0
2023/05/05 01:31:02.150, 208.65, 100, 0
2023/05/05 01:31:02.157, 208.65, 100, 0
2023/05/05 01:31:02.161, 208.65, 100, 0
2023/05/05 01:31:02.166, 208.65, 100, 0
2023/05/05 01:31:02.170, 208.65, 100, 0
2023/05/05 01:31:02.177, 208.65, 100, 0
2023/05/05 01:31:02.182, 208.65, 100, 0
2023/05/05 01:31:02.187, 208.65, 100, 0
2023/05/05 01:31:02.191, 208.65, 100, 0
2023/05/05 01:31:02.197, 209.24, 100, 0
2023/05/05 01:31:02.202, 209.24, 100, 0
2023/05/05 01:31:02.207, 209.24, 100, 0
2023/05/05 01:31:02.212, 209.24, 100, 0
2023/05/05 01:31:02.218, 209.24, 100, 0
2023/05/05 01:31:02.222, 209.24, 100, 0
2023/05/05 01:31:02.227, 209.24, 100, 0
2023/05/05 01:31:02.232, 209.24, 100, 0
2023/05/05 01:31:02.238, 209.24, 100, 0
2023/05/05 01:31:02.243, 209.24, 100, 0
2023/05/05 01:31:02.247, 209.24, 100, 0
2023/05/05 01:31:02.252, 209.24, 100, 0
2023/05/05 01:31:02.258, 209.24, 100, 0
2023/05/05 01:31:02.263, 209.24, 100, 0
2023/05/05 01:31:02.268, 209.24, 100, 0
2023/05/05 01:31:02.272, 209.24, 100, 0
2023/05/05 01:31:02.279, 209.24, 100, 0
2023/05/05 01:31:02.284, 209.24, 100, 0
2023/05/05 01:31:02.288, 209.24, 100, 0
2023/05/05 01:31:02.293, 209.24, 100, 0
2023/05/05 01:31:02.299, 209.54, 100, 0
2023/05/05 01:31:02.304, 209.54, 100, 0
2023/05/05 01:31:02.309, 209.54, 100, 0
2023/05/05 01:31:02.314, 209.54, 100, 0
2023/05/05 01:31:02.320, 209.54, 100, 0
2023/05/05 01:31:02.324, 209.54, 100, 0
2023/05/05 01:31:02.329, 209.54, 100, 0
2023/05/05 01:31:02.333, 209.54, 100, 0
2023/05/05 01:31:02.340, 209.54, 100, 0
2023/05/05 01:31:02.345, 209.54, 100, 0
2023/05/05 01:31:02.349, 209.54, 100, 0
2023/05/05 01:31:02.354, 209.54, 100, 0
2023/05/05 01:31:02.360, 209.54, 100, 0
2023/05/05 01:31:02.365, 209.54, 100, 0
2023/05/05 01:31:02.369, 209.54, 100, 0
2023/05/05 01:31:02.374, 209.54, 100, 0
2023/05/05 01:31:02.381, 209.54, 100, 0
2023/05/05 01:31:02.386, 209.54, 100, 0
2023/05/05 01:31:02.390, 209.54, 100, 0
2023/05/05 01:31:02.395, 209.54, 100, 0
2023/05/05 01:31:02.401, 208.84, 100, 0
2023/05/05 01:31:02.406, 208.84, 100, 0
2023/05/05 01:31:02.411, 208.84, 100, 0
2023/05/05 01:31:02.416, 208.84, 100, 0
2023/05/05 01:31:02.422, 208.84, 100, 0
2023/05/05 01:31:02.426, 208.84, 100, 0
2023/05/05 01:31:02.431, 208.84, 100, 0
2023/05/05 01:31:02.436, 208.84, 100, 0
2023/05/05 01:31:02.442, 208.84, 100, 0
2023/05/05 01:31:02.446, 208.84, 100, 0
2023/05/05 01:31:02.451, 208.84, 100, 0
2023/05/05 01:31:02.455, 208.84, 100, 0
2023/05/05 01:31:02.462, 208.84, 100, 0
2023/05/05 01:31:02.467, 208.84, 100, 0
2023/05/05 01:31:02.472, 208.84, 100, 0
2023/05/05 01:31:02.476, 208.84, 100, 0
2023/05/05 01:31:02.483, 208.84, 100, 0
2023/05/05 01:31:02.487, 208.84, 100, 0
2023/05/05 01:31:02.492, 208.84, 100, 0
2023/05/05 01:31:02.497, 208.84, 100, 0
2023/05/05 01:31:02.503, 208.94, 100, 0
2023/05/05 01:31:02.508, 208.94, 100, 0
2023/05/05 01:31:02.512, 208.94, 100, 0
2023/05/05 01:31:02.517, 208.94, 100, 0
2023/05/05 01:31:02.523, 208.94, 100, 0
2023/05/05 01:31:02.528, 208.94, 100, 0
2023/05/05 01:31:02.533, 208.94, 100, 0
2023/05/05 01:31:02.537, 208.94, 100, 0
2023/05/05 01:31:02.543, 208.94, 100, 0
2023/05/05 01:31:02.548, 208.94, 100, 0
2023/05/05 01:31:02.553, 208.94, 100, 0
2023/05/05 01:31:02.558, 208.94, 100, 0
2023/05/05 01:31:02.564, 208.94, 100, 0
2023/05/05 01:31:02.569, 208.94, 100, 0
2023/05/05 01:31:02.573, 208.94, 100, 0
2023/05/05 01:31:02.578, 208.94, 100, 0
2023/05/05 01:31:02.584, 208.94, 100, 0
2023/05/05 01:31:02.589, 208.94, 100, 0
2023/05/05 01:31:02.594, 208.94, 100, 0
2023/05/05 01:31:02.598, 208.94, 100, 0
2023/05/05 01:31:02.604, 209.24, 100, 0
2023/05/05 01:31:02.609, 209.24, 100, 0
2023/05/05 01:31:02.614, 209.24, 100, 0
2023/05/05 01:31:02.619, 209.24, 100, 0
2023/05/05 01:31:02.625, 209.24, 100, 0
2023/05/05 01:31:02.630, 209.24, 100, 0
2023/05/05 01:31:02.634, 209.24, 100, 0
2023/05/05 01:31:02.639, 209.24, 100, 0
2023/05/05 01:31:02.645, 209.24, 100, 0
2023/05/05 01:31:02.650, 209.24, 100, 0
2023/05/05 01:31:02.654, 209.24, 100, 0
2023/05/05 01:31:02.659, 209.24, 100, 0
2023/05/05 01:31:02.665, 209.24, 100, 0
2023/05/05 01:31:02.670, 209.24, 100, 0
2023/05/05 01:31:02.674, 209.24, 100, 0
2023/05/05 01:31:02.679, 209.24, 100, 0
2023/05/05 01:31:02.686, 209.24, 100, 0
2023/05/05 01:31:02.690, 209.24, 100, 0
2023/05/05 01:31:02.695, 209.24, 100, 0
2023/05/05 01:31:02.699, 209.24, 100, 0
2023/05/05 01:31:02.706, 208.75, 100, 0
2023/05/05 01:31:02.711, 208.75, 100, 0
2023/05/05 01:31:02.715, 208.75, 100, 0
2023/05/05 01:31:02.720, 208.75, 100, 0
2023/05/05 01:31:02.727, 208.75, 100, 0
2023/05/05 01:31:02.732, 208.75, 100, 0
2023/05/05 01:31:02.736, 208.75, 100, 0
2023/05/05 01:31:02.741, 208.75, 100, 0
2023/05/05 01:31:02.747, 208.75, 100, 0
2023/05/05 01:31:02.752, 208.75, 100, 0
2023/05/05 01:31:02.757, 208.75, 77, 0
2023/05/05 01:31:02.762, 208.75, 77, 0
2023/05/05 01:31:02.768, 208.75, 77, 0
2023/05/05 01:31:02.773, 208.75, 77, 0
2023/05/05 01:31:02.777, 208.75, 77, 0
2023/05/05 01:31:02.782, 208.75, 77, 0
2023/05/05 01:31:02.788, 208.75, 77, 0
2023/05/05 01:31:02.793, 208.75, 77, 0
2023/05/05 01:31:02.797, 208.75, 77, 0
2023/05/05 01:31:02.802, 208.75, 77, 0
2023/05/05 01:31:02.808, 79.27, 77, 0
2023/05/05 01:31:02.813, 79.27, 77, 0
2023/05/05 01:31:02.818, 79.27, 77, 0
2023/05/05 01:31:02.823, 79.27, 77, 0
2023/05/05 01:31:02.829, 79.27, 77, 0
2023/05/05 01:31:02.834, 79.27, 77, 0
2023/05/05 01:31:02.838, 79.27, 77, 0
2023/05/05 01:31:02.843, 79.27, 77, 0
2023/05/05 01:31:02.849, 79.27, 77, 0
2023/05/05 01:31:02.854, 79.27, 77, 0
2023/05/05 01:31:02.859, 79.27, 77, 0
2023/05/05 01:31:02.863, 79.27, 77, 0
2023/05/05 01:31:02.870, 79.27, 77, 0
2023/05/05 01:31:02.874, 79.27, 77, 0
2023/05/05 01:31:02.879, 79.27, 77, 0
2023/05/05 01:31:02.883, 79.27, 77, 0
2023/05/05 01:31:02.890, 79.27, 77, 0
2023/05/05 01:31:02.895, 79.27, 77, 0
2023/05/05 01:31:02.899, 79.27, 77, 0
2023/05/05 01:31:02.904, 79.27, 77, 0
2023/05/05 01:31:02.910, 78.51, 77, 0
2023/05/05 01:31:02.915, 78.51, 77, 0
2023/05/05 01:31:02.920, 78.51, 77, 0
2023/05/05 01:31:02.925, 78.51, 77, 0
2023/05/05 01:31:02.931, 78.51, 77, 0
2023/05/05 01:31:02.935, 78.51, 77, 0
2023/05/05 01:31:02.940, 78.51, 77, 0
2023/05/05 01:31:02.945, 78.51, 77, 0
2023/05/05 01:31:02.951, 78.51, 77, 0
2023/05/05 01:31:02.956, 78.51, 77, 0
2023/05/05 01:31:02.963, 78.51, 0, 0
2023/05/05 01:31:02.971, 78.51, 0, 0
2023/05/05 01:31:02.976, 78.51, 0, 0
2023/05/05 01:31:02.981, 78.51, 0, 0
2023/05/05 01:31:02.987, 78.51, 0, 0
2023/05/05 01:31:02.993, 78.51, 0, 0
2023/05/05 01:31:02.999, 78.51, 0, 0
2023/05/05 01:31:03.004, 78.51, 0, 0
2023/05/05 01:31:03.008, 77.63, 0, 0
2023/05/05 01:31:03.015, 77.63, 0, 0
2023/05/05 01:31:03.020, 77.63, 0, 0
2023/05/05 01:31:03.026, 77.63, 0, 0
2023/05/05 01:31:03.032, 77.63, 0, 0
2023/05/05 01:31:03.037, 77.63, 0, 0
2023/05/05 01:31:03.042, 77.63, 0, 0
2023/05/05 01:31:03.047, 77.63, 0, 0
2023/05/05 01:31:03.053, 77.63, 0, 0
2023/05/05 01:31:03.057, 77.63, 0, 0
2023/05/05 01:31:03.062, 77.63, 0, 0
2023/05/05 01:31:03.066, 77.63, 0, 0
2023/05/05 01:31:03.073, 77.63, 0, 0
2023/05/05 01:31:03.078, 77.63, 0, 0
2023/05/05 01:31:03.082, 77.63, 0, 0
2023/05/05 01:31:03.087, 77.63, 0, 0
2023/05/05 01:31:03.093, 75.46, 0, 0
2023/05/05 01:31:03.117, 75.46, 0, 0
2023/05/05 01:31:03.123, 75.46, 0, 0
2023/05/05 01:31:03.130, 75.46, 0, 0
2023/05/05 01:31:03.135, 75.46, 0, 0
2023/05/05 01:31:03.140, 75.46, 0, 0
2023/05/05 01:31:03.145, 75.46, 0, 0
2023/05/05 01:31:03.150, 75.46, 0, 0
2023/05/05 01:31:03.158, 75.46, 0, 0
2023/05/05 01:31:03.172, 75.46, 0, 0
2023/05/05 01:31:03.200, 75.46, 0, 0
2023/05/05 01:31:03.207, 75.46, 0, 0
2023/05/05 01:31:03.214, 78.30, 0, 0
2023/05/05 01:31:03.233, 78.30, 0, 0
2023/05/05 01:31:03.248, 78.30, 0, 0
2023/05/05 01:31:03.259, 78.30, 0, 0
2023/05/05 01:31:03.270, 78.30, 0, 0
2023/05/05 01:31:03.276, 78.30, 0, 0
2023/05/05 01:31:03.281, 78.30, 0, 0
2023/05/05 01:31:03.287, 78.30, 0, 0
2023/05/05 01:31:03.292, 78.30, 0, 0
2023/05/05 01:31:03.300, 78.30, 0, 0
2023/05/05 01:31:03.305, 78.30, 0, 0
2023/05/05 01:31:03.311, 78.30, 0, 0
2023/05/05 01:31:03.316, 78.30, 0, 0
2023/05/05 01:31:03.322, 77.43, 0, 0
2023/05/05 01:31:03.327, 77.43, 0, 0
2023/05/05 01:31:03.332, 77.43, 0, 0
2023/05/05 01:31:03.337, 77.43, 0, 0
2023/05/05 01:31:03.343, 77.43, 0, 0
2023/05/05 01:31:03.348, 77.43, 0, 0
2023/05/05 01:31:03.353, 77.43, 0, 0
2023/05/05 01:31:03.361, 77.43, 0, 0
2023/05/05 01:31:03.366, 77.43, 0, 0
2023/05/05 01:31:03.372, 77.43, 0, 0
2023/05/05 01:31:03.377, 77.43, 0, 0
2023/05/05 01:31:03.383, 77.43, 0, 0
2023/05/05 01:31:03.388, 77.43, 0, 0
2023/05/05 01:31:03.393, 77.43, 0, 0
2023/05/05 01:31:03.398, 77.43, 0, 0
2023/05/05 01:31:03.405, 77.43, 0, 0
2023/05/05 01:31:03.410, 77.43, 0, 0
2023/05/05 01:31:03.415, 77.43, 0, 0
2023/05/05 01:31:03.422, 77.24, 0, 0
2023/05/05 01:31:03.428, 77.24, 0, 0
2023/05/05 01:31:03.433, 77.24, 0, 0
2023/05/05 01:31:03.438, 77.24, 0, 0
2023/05/05 01:31:03.444, 77.24, 0, 0
2023/05/05 01:31:03.449, 77.24, 0, 0
2023/05/05 01:31:03.454, 77.24, 0, 0
2023/05/05 01:31:03.459, 77.24, 0, 0
2023/05/05 01:31:03.465, 77.24, 0, 0
2023/05/05 01:31:03.470, 77.24, 0, 0
2023/05/05 01:31:03.475, 77.24, 0, 0
2023/05/05 01:31:03.483, 77.24, 0, 0
2023/05/05 01:31:03.489, 77.24, 0, 0
2023/05/05 01:31:03.494, 77.24, 0, 0
2023/05/05 01:31:03.499, 77.24, 0, 0
2023/05/05 01:31:03.505, 77.24, 0, 0
2023/05/05 01:31:03.510, 77.24, 0, 0
2023/05/05 01:31:03.515, 77.24, 0, 0
2023/05/05 01:31:03.520, 76.74, 0, 0
2023/05/05 01:31:03.527, 76.74, 0, 0
2023/05/05 01:31:03.532, 76.74, 0, 0
2023/05/05 01:31:03.538, 76.74, 0, 0
2023/05/05 01:31:03.545, 76.74, 0, 0
2023/05/05 01:31:03.550, 76.74, 0, 0
2023/05/05 01:31:03.555, 76.74, 0, 0
2023/05/05 01:31:03.561, 76.74, 0, 0
2023/05/05 01:31:03.566, 76.74, 0, 0
2023/05/05 01:31:03.572, 76.74, 0, 0
2023/05/05 01:31:03.577, 76.74, 0, 0
2023/05/05 01:31:03.582, 76.74, 0, 0
2023/05/05 01:31:03.588, 76.74, 0, 0
2023/05/05 01:31:03.593, 76.74, 0, 0
2023/05/05 01:31:03.598, 76.74, 0, 0
2023/05/05 01:31:03.606, 76.74, 0, 0
2023/05/05 01:31:03.611, 76.74, 0, 0
2023/05/05 01:31:03.616, 76.74, 0, 0
2023/05/05 01:31:03.622, 76.74, 0, 0
2023/05/05 01:31:03.629, 76.74, 0, 0
2023/05/05 01:31:03.634, 76.74, 0, 0
2023/05/05 01:31:03.641, 76.74, 0, 0
2023/05/05 01:31:03.647, 76.74, 0, 0
2023/05/05 01:31:03.651, 76.74, 0, 0
2023/05/05 01:31:03.656, 76.74, 0, 0
2023/05/05 01:31:03.661, 76.74, 0, 0
2023/05/05 01:31:03.667, 76.74, 0, 0
2023/05/05 01:31:03.672, 76.74, 0, 0
2023/05/05 01:31:03.676, 76.74, 0, 0
2023/05/05 01:31:03.681, 76.74, 0, 0
2023/05/05 01:31:03.687, 76.74, 0, 0
2023/05/05 01:31:03.692, 76.74, 0, 0
2023/05/05 01:31:03.696, 76.74, 0, 0
2023/05/05 01:31:03.701, 76.74, 0, 0
2023/05/05 01:31:03.708, 76.74, 0, 0
2023/05/05 01:31:03.713, 76.74, 0, 0
2023/05/05 01:31:03.717, 76.74, 0, 0
2023/05/05 01:31:03.722, 76.74, 0, 0
2023/05/05 01:31:03.728, 77.43, 0, 0
2023/05/05 01:31:03.733, 77.43, 0, 0
2023/05/05 01:31:03.738, 77.43, 0, 0
2023/05/05 01:31:03.742, 77.43, 0, 0
2023/05/05 01:31:03.749, 77.43, 0, 0
2023/05/05 01:31:03.753, 77.43, 0, 0
2023/05/05 01:31:03.758, 77.43, 0, 0
2023/05/05 01:31:03.762, 77.43, 0, 0
2023/05/05 01:31:03.769, 77.43, 0, 0
2023/05/05 01:31:03.773, 77.43, 0, 0
2023/05/05 01:31:03.778, 77.43, 0, 0
2023/05/05 01:31:03.783, 77.43, 0, 0
2023/05/05 01:31:03.789, 77.43, 0, 0
2023/05/05 01:31:03.794, 77.43, 0, 0
2023/05/05 01:31:03.799, 77.43, 0, 0
2023/05/05 01:31:03.803, 77.43, 0, 0
2023/05/05 01:31:03.809, 77.43, 0, 0
2023/05/05 01:31:03.814, 77.43, 0, 0
2023/05/05 01:31:03.819, 77.43, 0, 0
2023/05/05 01:31:03.824, 77.43, 0, 0
2023/05/05 01:31:03.830, 77.34, 0, 0
2023/05/05 01:31:03.835, 77.34, 0, 0
2023/05/05 01:31:03.839, 77.34, 0, 0
2023/05/05 01:31:03.844, 77.34, 0, 0
2023/05/05 01:31:03.850, 77.34, 0, 0
2023/05/05 01:31:03.855, 77.34, 0, 0
2023/05/05 01:31:03.859, 77.34, 0, 0
2023/05/05 01:31:03.864, 77.34, 0, 0
2023/05/05 01:31:03.871, 77.34, 0, 0
2023/05/05 01:31:03.875, 77.34, 0, 0
2023/05/05 01:31:03.880, 77.34, 0, 0
2023/05/05 01:31:03.884, 77.34, 0, 0
2023/05/05 01:31:03.891, 77.34, 0, 0
2023/05/05 01:31:03.895, 77.34, 0, 0
2023/05/05 01:31:03.900, 77.34, 0, 0
2023/05/05 01:31:03.904, 77.34, 0, 0
2023/05/05 01:31:03.911, 77.34, 0, 0
2023/05/05 01:31:03.916, 77.34, 0, 0
2023/05/05 01:31:03.920, 77.34, 0, 0
2023/05/05 01:31:03.925, 77.34, 0, 0
2023/05/05 01:31:03.932, 77.14, 0, 0
2023/05/05 01:31:03.937, 77.14, 0, 0
2023/05/05 01:31:03.941, 77.14, 0, 0
2023/05/05 01:31:03.946, 77.14, 0, 0
2023/05/05 01:31:03.952, 77.14, 0, 0
2023/05/05 01:31:03.957, 77.14, 0, 0
2023/05/05 01:31:03.962, 77.14, 0, 0
2023/05/05 01:31:03.966, 77.14, 0, 0
2023/05/05 01:31:03.973, 77.14, 0, 0
2023/05/05 01:31:03.977, 77.14, 0, 0
2023/05/05 01:31:03.982, 77.14, 0, 0
2023/05/05 01:31:03.987, 77.14, 0, 0
2023/05/05 01:31:03.993, 77.14, 0, 0
2023/05/05 01:31:03.998, 77.14, 0, 0
2023/05/05 01:31:04.002, 77.14, 0, 0
2023/05/05 01:31:04.007, 77.14, 0, 0
2023/05/05 01:31:04.013, 77.14, 0, 0
2023/05/05 01:31:04.018, 77.14, 0, 0
2023/05/05 01:31:04.023, 77.14, 0, 0
2023/05/05 01:31:04.027, 77.14, 0, 0
2023/05/05 01:31:04.034, 77.03, 0, 0
2023/05/05 01:31:04.038, 77.03, 0, 0
2023/05/05 01:31:04.043, 77.03, 0, 0
2023/05/05 01:31:04.047, 77.03, 0, 0
2023/05/05 01:31:04.054, 77.03, 0, 0
2023/05/05 01:31:04.058, 77.03, 0, 0
2023/05/05 01:31:04.063, 77.03, 0, 0
2023/05/05 01:31:04.068, 77.03, 0, 0
2023/05/05 01:31:04.074, 77.03, 0, 0
2023/05/05 01:31:04.079, 77.03, 0, 0
2023/05/05 01:31:04.083, 77.03, 0, 0
2023/05/05 01:31:04.088, 77.03, 0, 0
2023/05/05 01:31:04.095, 77.03, 0, 0
2023/05/05 01:31:04.099, 77.03, 0, 0
2023/05/05 01:31:04.104, 77.03, 0, 0
2023/05/05 01:31:04.108, 77.03, 0, 0
2023/05/05 01:31:04.115, 77.03, 0, 0
2023/05/05 01:31:04.119, 77.03, 0, 0
2023/05/05 01:31:04.124, 77.03, 0, 0
2023/05/05 01:31:04.128, 77.03, 0, 0
2023/05/05 01:31:04.135, 76.94, 0, 0
2023/05/05 01:31:04.140, 76.94, 0, 0
2023/05/05 01:31:04.145, 76.94, 0, 0
2023/05/05 01:31:04.149, 76.94, 0, 0
2023/05/05 01:31:04.155, 76.94, 0, 0
2023/05/05 01:31:04.160, 76.94, 0, 0
2023/05/05 01:31:04.164, 76.94, 0, 0
2023/05/05 01:31:04.169, 76.94, 0, 0
2023/05/05 01:31:04.176, 76.94, 0, 0
2023/05/05 01:31:04.180, 76.94, 0, 0
2023/05/05 01:31:04.185, 76.94, 0, 0
2023/05/05 01:31:04.190, 76.94, 0, 0
2023/05/05 01:31:04.196, 76.94, 0, 0
2023/05/05 01:31:04.201, 76.94, 0, 0
2023/05/05 01:31:04.206, 76.94, 0, 0
2023/05/05 01:31:04.210, 76.94, 0, 0
2023/05/05 01:31:04.216, 76.94, 0, 0
2023/05/05 01:31:04.221, 76.94, 0, 0
2023/05/05 01:31:04.226, 76.94, 0, 0
2023/05/05 01:31:04.230, 76.94, 0, 0
2023/05/05 01:31:04.237, 77.13, 0, 0
2023/05/05 01:31:04.242, 77.13, 0, 0
2023/05/05 01:31:04.246, 77.13, 0, 0
2023/05/05 01:31:04.251, 77.13, 0, 0
2023/05/05 01:31:04.257, 77.13, 0, 0
2023/05/05 01:31:04.262, 77.13, 0, 0
2023/05/05 01:31:04.267, 77.13, 0, 0
2023/05/05 01:31:04.271, 77.13, 0, 0
2023/05/05 01:31:04.278, 77.13, 0, 0
2023/05/05 01:31:04.282, 77.13, 0, 0
2023/05/05 01:31:04.287, 77.13, 0, 0
2023/05/05 01:31:04.291, 77.13, 0, 0
2023/05/05 01:31:04.298, 77.13, 0, 0
2023/05/05 01:31:04.303, 77.13, 0, 0
2023/05/05 01:31:04.307, 77.13, 0, 0
2023/05/05 01:31:04.312, 77.13, 0, 0
2023/05/05 01:31:04.319, 77.13, 0, 0
2023/05/05 01:31:04.323, 77.13, 0, 0
2023/05/05 01:31:04.328, 77.13, 0, 0
2023/05/05 01:31:04.333, 77.13, 0, 0
2023/05/05 01:31:04.339, 77.13, 0, 0
2023/05/05 01:31:04.344, 77.13, 0, 0
2023/05/05 01:31:04.348, 77.13, 0, 0
2023/05/05 01:31:04.353, 77.13, 0, 0
2023/05/05 01:31:04.359, 77.13, 0, 0
2023/05/05 01:31:04.364, 77.13, 0, 0
2023/05/05 01:31:04.369, 77.13, 0, 0
2023/05/05 01:31:04.373, 77.13, 0, 0
2023/05/05 01:31:04.380, 77.13, 0, 0
2023/05/05 01:31:04.384, 77.13, 0, 0
2023/05/05 01:31:04.389, 77.13, 0, 0
2023/05/05 01:31:04.394, 77.13, 0, 0
2023/05/05 01:31:04.400, 77.13, 0, 0
2023/05/05 01:31:04.406, 77.13, 0, 0
2023/05/05 01:31:04.410, 77.13, 0, 0
2023/05/05 01:31:04.415, 77.13, 0, 0
2023/05/05 01:31:04.420, 77.13, 0, 0
2023/05/05 01:31:04.425, 77.13, 0, 0
2023/05/05 01:31:04.430, 77.13, 0, 0
2023/05/05 01:31:04.435, 77.13, 0, 0
2023/05/05 01:31:04.441, 76.94, 0, 0
2023/05/05 01:31:04.446, 76.94, 0, 0
2023/05/05 01:31:04.450, 76.94, 0, 0
2023/05/05 01:31:04.455, 76.94, 0, 0
2023/05/05 01:31:04.461, 76.94, 0, 0
2023/05/05 01:31:04.466, 76.94, 0, 0
2023/05/05 01:31:04.470, 76.94, 0, 0
2023/05/05 01:31:04.475, 76.94, 0, 0
2023/05/05 01:31:04.481, 76.94, 0, 0
2023/05/05 01:31:04.486, 76.94, 0, 0
2023/05/05 01:31:04.491, 76.94, 0, 0
2023/05/05 01:31:04.495, 76.94, 0, 0
2023/05/05 01:31:04.502, 76.94, 0, 0
2023/05/05 01:31:04.506, 76.94, 0, 0
2023/05/05 01:31:04.511, 76.94, 0, 0
2023/05/05 01:31:04.515, 76.94, 0, 0
2023/05/05 01:31:04.522, 76.94, 0, 0
2023/05/05 01:31:04.527, 76.94, 0, 0
2023/05/05 01:31:04.532, 76.94, 0, 0
2023/05/05 01:31:04.537, 76.94, 0, 0
2023/05/05 01:31:04.543, 76.94, 0, 0
2023/05/05 01:31:04.548, 76.94, 0, 0
2023/05/05 01:31:04.552, 76.94, 0, 0
2023/05/05 01:31:04.557, 76.94, 0, 0
2023/05/05 01:31:04.563, 76.94, 0, 0
2023/05/05 01:31:04.567, 76.94, 0, 0
2023/05/05 01:31:04.572, 76.94, 0, 0
2023/05/05 01:31:04.576, 76.94, 0, 0
2023/05/05 01:31:04.583, 76.94, 0, 0
2023/05/05 01:31:04.587, 76.94, 0, 0
2023/05/05 01:31:04.593, 76.94, 0, 0
2023/05/05 01:31:04.599, 76.94, 0, 0
2023/05/05 01:31:04.604, 76.94, 0, 0
2023/05/05 01:31:04.609, 76.94, 0, 0
2023/05/05 01:31:04.613, 76.94, 0, 0
2023/05/05 01:31:04.618, 76.94, 0, 0
2023/05/05 01:31:04.624, 76.94, 0, 0
2023/05/05 01:31:04.629, 76.94, 0, 0
2023/05/05 01:31:04.634, 76.94, 0, 0
2023/05/05 01:31:04.638, 76.94, 0, 0
2023/05/05 01:31:04.645, 77.03, 0, 0
2023/05/05 01:31:04.650, 77.03, 0, 0
2023/05/05 01:31:04.654, 77.03, 0, 0
2023/05/05 01:31:04.659, 77.03, 0, 0
2023/05/05 01:31:04.665, 77.03, 0, 0
2023/05/05 01:31:04.670, 77.03, 0, 0
2023/05/05 01:31:04.674, 77.03, 0, 0
2023/05/05 01:31:04.679, 77.03, 0, 0
2023/05/05 01:31:04.686, 77.03, 0, 0
2023/05/05 01:31:04.690, 77.03, 0, 0
2023/05/05 01:31:04.695, 77.03, 0, 0
2023/05/05 01:31:04.700, 77.03, 0, 0
2023/05/05 01:31:04.706, 77.03, 0, 0
2023/05/05 01:31:04.710, 77.03, 0, 0
2023/05/05 01:31:04.715, 77.03, 0, 0
2023/05/05 01:31:04.720, 77.03, 0, 0
2023/05/05 01:31:04.726, 77.03, 0, 0
2023/05/05 01:31:04.731, 77.03, 0, 0
2023/05/05 01:31:04.736, 77.03, 0, 0
2023/05/05 01:31:04.740, 77.03, 0, 0
2023/05/05 01:31:04.746, 77.32, 0, 0
2023/05/05 01:31:04.752, 77.32, 0, 0
2023/05/05 01:31:04.757, 77.32, 0, 0
2023/05/05 01:31:04.762, 77.32, 0, 0
2023/05/05 01:31:04.769, 77.32, 0, 0
2023/05/05 01:31:04.775, 77.32, 0, 0
2023/05/05 01:31:04.782, 77.32, 0, 0
2023/05/05 01:31:04.789, 77.32, 0, 0
2023/05/05 01:31:04.795, 77.32, 2, 0
2023/05/05 01:31:04.801, 77.32, 2, 0
2023/05/05 01:31:04.808, 77.32, 2, 0
2023/05/05 01:31:04.814, 77.32, 2, 0
2023/05/05 01:31:04.821, 77.32, 2, 0
2023/05/05 01:31:04.828, 77.32, 2, 0
2023/05/05 01:31:04.834, 77.32, 2, 0
2023/05/05 01:31:04.841, 77.32, 2, 0
2023/05/05 01:31:04.848, 77.03, 2, 0
2023/05/05 01:31:04.858, 77.03, 2, 0
2023/05/05 01:31:04.868, 77.03, 2, 0
2023/05/05 01:31:04.874, 77.03, 2, 0
2023/05/05 01:31:04.882, 77.03, 2, 0
2023/05/05 01:31:04.891, 77.03, 2, 0
2023/05/05 01:31:04.898, 77.03, 2, 0
2023/05/05 01:31:04.908, 77.03, 2, 0
2023/05/05 01:31:04.915, 77.03, 2, 0
2023/05/05 01:31:04.921, 77.03, 2, 0
2023/05/05 01:31:04.928, 77.03, 2, 0
2023/05/05 01:31:04.935, 77.03, 2, 0
2023/05/05 01:31:04.942, 77.03, 2, 0
2023/05/05 01:31:04.949, 77.13, 2, 0
2023/05/05 01:31:04.956, 77.13, 2, 0
2023/05/05 01:31:04.963, 77.13, 2, 0
2023/05/05 01:31:04.970, 77.13, 2, 0
2023/05/05 01:31:04.975, 77.13, 2, 0
2023/05/05 01:31:04.981, 77.13, 2, 0
2023/05/05 01:31:04.990, 77.13, 2, 0
2023/05/05 01:31:04.995, 77.13, 0, 0
2023/05/05 01:31:05.001, 77.13, 0, 0
2023/05/05 01:31:05.007, 77.13, 0, 0
2023/05/05 01:31:05.013, 77.13, 0, 0
2023/05/05 01:31:05.027, 77.13, 0, 0
2023/05/05 01:31:05.033, 77.13, 0, 0
2023/05/05 01:31:05.038, 77.13, 0, 0
2023/05/05 01:31:05.043, 77.13, 0, 0
2023/05/05 01:31:05.047, 77.24, 0, 0
2023/05/05 01:31:05.055, 77.24, 0, 0
2023/05/05 01:31:05.059, 77.24, 0, 0
2023/05/05 01:31:05.065, 77.24, 0, 0
